"Arrangement","Account","CURRENCY","Start date","Maturity Date","Description","Customer #","Customer Name","Customer Role","Balance","Status"
"AA23017R18R3","100000088457","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Q5BVD","100000088468","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230172SHNV","100000088476","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YBRJ1","100000088484","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230179666W","100000088492","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176L51B","100000088506","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GXMN1","100000088514","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CG1KQ","100000088522","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017ZGM4Z","100000088538","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Z3Q2J","100000088549","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017VN130","100000088557","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PRJX8","100000088565","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Q82CP","100000088573","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017H13ZY","100000088581","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230171XJWM","100000088597","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017BG5T1","100000088603","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176064X","100000088611","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017FTDRM","100000088627","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230177K89G","100000088638","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017VRV35","100000088646","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017TX500","100000088654","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CNKF6","100000088662","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301708NQC","100000088678","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301731Z07","100000088689","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176675L","100000088697","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230173R450","100000088708","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017NM37H","100000088719","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174J31K","100000088727","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174LK02","100000088735","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017TXD93","100000088743","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017FW9P0","100000088751","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017F9S9G","100000088767","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301706VVX","100000088778","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017SZ309","100000088786","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017RFZJF","100000088794","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JDQSC","100000088808","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017M0YVF","100000088816","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017WJSYX","100000088824","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CM50Q","100000088832","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017KJ8FV","100000088848","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017SCRG0","100000088859","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Z4M9S","100000088867","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JH610","100000088875","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HKWHJ","100000088883","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174QP64","100000088891","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017890B3","100000088905","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230175TTMS","100000088913","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230177K7N2","100000088921","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017S28K7","100000088937","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017ZS5F8","100000088948","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JL6FP","100000088956","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Q2RBZ","100000088964","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YSDBR","100000088972","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CFN54","100000088988","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PWQ4H","100000088999","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301720Q13","100000089006","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PFZ6P","100000089014","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230175N6V8","100000089022","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JV2BB","100000089038","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Q7NCZ","100000089049","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HJ9SS","100000089057","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301798S47","100000089065","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176SP1D","100000089073","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JGB34","100000089081","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017DKXZM","100000089097","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017PYTLG","100000089103","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017G1N93","100000089111","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017JZGLH","100000089127","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017S9ZS9","100000089138","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301784Q3T","100000089146","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230171N3V0","100000089154","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017XRWZZ","100000089162","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017HN6TS","100000089178","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176QL1K","100000089189","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017TZQ9C","100000089197","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230174MDGC","100000089208","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017SNSJS","100000089219","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017D3RB2","100000089227","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017DPMVX","100000089235","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017QXH8D","100000089243","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017T6X53","100000089251","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YSVQT","100000089267","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230176VRGM","100000089278","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301721WFH","100000089286","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017DHHQ2","100000089294","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017CQWQZ","100000089308","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017ZHJL4","100000089316","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301709P9N","100000089324","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017059MK","100000089332","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017R5RP0","100000089348","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Q7SDS","100000089359","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017L4N25","100000089367","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017N4C5Z","100000089375","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017B0QR7","100000089383","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017Y8QCM","100000089391","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017SF37T","100000089405","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017MSBTL","100000089413","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230173YF4C","100000089421","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GSHJM","100000089437","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230178Z68G","100000089448","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017N6JG8","100000089456","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017F0NYK","100000089464","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017GLR0M","100000089472","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301704S0G","100000089488","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017P4J6B","100000089499","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017QVHG2","100000089502","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017V5198","100000089518","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017TR1QR","100000089529","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017501HF","100000089537","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017004P0","100000089545","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017W4VMM","100000089553","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017WT7G1","100000089561","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230175T9N5","100000089577","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YLWNX","100000089588","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017QQ1DD","100000089596","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017RGXML","100000089607","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA23017YK18W","100000089618","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA2301739D5K","100000089626","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA230173HTMG","100000089634","EGP","17 JAN 2023","17 JAN 2024","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
